#target_name         target_accession query_name query_accession mdl mdl_from mdl_to seq_from seq_to  strand trunc pass_ gc   bias score E_value inc description_of_target                                                                                                                                                 
NZ_MZGT01000054.1    -                Sodium     RF03071         cm  1        55     4934     4990    +      no    1     0.37 0.0  66.8  7.6e-09 !   Clostridium chromiireducens strain DSM 23318 CLCHR_contig000054, whole genome shotgun sequence                                                                        
JABLXA010000001.1    -                Sodium     RF03071         cm  1        55     126920   126971  +      no    1     0.44 0.0  24.7  450.0   !   Firmicutes bacterium isolate Ch115 contig1, whole genome shotgun sequence                                                                                             
NZ_LR134283.1        -                Sodium     RF03071         cm  1        55     1937798  1937766 -      no    1     0.42 0.0  24.7  450.0   !   Streptococcus anginosus strain NCTC10713 chromosome 1, complete sequence                                                                                              
JABTUK010000003.1    -                Sodium     RF03071         cm  1        55     1459964  1460017 +      no    1     0.69 0.1  24.7  450.0   !   Anaerolineales bacterium isolate H5_CFX5 seq003, whole genome shotgun sequence                                                                                        
NZ_JPWH01000020.1    -                Sodium     RF03071         cm  1        55     54604    54557   -      no    1     0.5  0.0  24.7  460.0   !   Thalassospira profundimaris strain S25-3-2 contig20, whole genome shotgun sequence                                                                                    
NZ_VAWB01000001.1    -                Sodium     RF03071         cm  1        55     1072270  1072327 +      no    1     0.33 0.0  24.7  460.0   !   Algibacter aestuarii strain KCTC 23449 Scaffold1, whole genome shotgun sequence                                                                                       
JABGUH010000044.1    -                Sodium     RF03071         cm  1        55     151060   151103  +      no    1     0.34 0.0  24.7  460.0   !   MAG: Bdellovibrionales bacterium isolate SI034_bin15 k141_355126, whole genome shotgun sequence                                                                       
NZ_VMBO01000017.1    -                Sodium     RF03071         cm  1        55     8129     8083    -      no    1     0.4  0.0  24.7  460.0   !   Bacillus sp. SBJS NODE_17_length_88949_cov_100.076965, whole genome shotgun sequence                                                                                  
NZ_JABAIT010000022.1 -                Sodium     RF03071         cm  1        55     41150    41083   -      no    1     0.35 0.0  24.7  460.0   !   Bacillus sp. DNRA2 contig00022, whole genome shotgun sequence                                                                                                         
JACWDK010000002.1    -                Sodium     RF03071         cm  1        55     58106    58158   +      no    1     0.38 0.0  24.7  460.0   !   Pelagibacterales bacterium SAG-MED13 SAR11-SAG-MED13-C2, whole genome shotgun sequence                                                                                
JACRPW010000036.1    -                Sodium     RF03071         cm  1        55     6393     6341    -      no    1     0.47 0.0  24.7  460.0   !   Deltaproteobacteria bacterium isolate NC_groundwater_1997_Pr3_S-0.65um_40_3 SR2-18-Sp65_coassembly_scaffold_154359, whole genome shotgun sequence                     
JABHWX010000094.1    -                Sodium     RF03071         cm  1        55     1857     1812    -      no    1     0.28 0.0  24.7  460.0   !   MAG: Phycisphaerae bacterium isolate SI047_bin22 k141_700877, whole genome shotgun sequence                                                                           
NZ_WVRN01000002.1    -                Sodium     RF03071         cm  1        55     274143   274196  +      no    1     0.44 0.0  24.7  460.0   !   Ruegeria sp. HKCCD4315 2, whole genome shotgun sequence                                                                                                               
NZ_AWTT01000031.1    -                Sodium     RF03071         cm  1        55     12060    12112   +      no    1     0.28 0.0  24.7  460.0   !   Lactobacillus wasatchensis strain WDC04 contig00031, whole genome shotgun sequence                                                                                    
JAEOTQ010000101.1    -                Sodium     RF03071         cm  1        55     2205     2153    -      no    1     0.26 0.0  24.7  460.0   !   Candidatus Hodarchaeota archaeon isolate YT2_065 k127_19914146, whole genome shotgun sequence                                                                         
NZ_CP065383.1        -                Sodium     RF03071         cm  1        55     2260217  2260143 -      no    1     0.33 0.0  24.7  460.0   !   Atribacter laminatus strain RT761 chromosome, complete genome                                                                                                         
JAAHIH010000002.1    -                Sodium     RF03071         cm  1        55     591758   591702  -      no    1     0.54 0.0  24.6  460.0   !   Moorea sp. SIOASIH ASIH_NODE_2, whole genome shotgun sequence                                                                                                         
JACMQI010000040.1    -                Sodium     RF03071         cm  1        55     3464     3503    +      no    1     0.25 0.1  24.6  460.0   !   Candidate division SR1 bacterium isolate LF-bin-417 FL-bin-417-contig-k141_2857058, whole genome shotgun sequence                                                     
JABWBD010000189.1    -                Sodium     RF03071         cm  1        55     1481     1508    +      no    1     0.61 0.0  24.6  470.0   !   Pirellulales bacterium isolate MAG_21 scaffold_4509, whole genome shotgun sequence                                                                                    
NZ_FOYY01000003.1    -                Sodium     RF03071         cm  1        55     3008     2969    -      no    1     0.47 0.0  24.6  470.0   !   Thiomicrospira sp. ALE5, whole genome shotgun sequence                                                                                                                
CAITEP010000028.1    -                Sodium     RF03071         cm  1        55     59746    59795   +      no    1     0.3  0.1  24.6  470.0   !   uncultured Mucilaginibacter sp. isolate B4coas_bin-1728 genome assembly, contig: bin-1728:28/52, whole genome shotgun sequence                                        
